Date,1. open,2. high,3. low,4. close,5. volume
2025-06-27,1244.95,1257.85,1241.0,1248.4,6093.0
2025-06-26,1264.95,1264.95,1238.8,1248.25,4377.0
2025-06-25,1258.75,1267.9,1234.45,1248.3,5716.0
2025-06-24,1292.0,1298.0,1245.4,1253.3,16207.0
2025-06-23,1315.7,1358.15,1277.0,1282.6,13318.0
2025-06-20,1335.0,1378.2,1324.25,1348.45,14195.0
2025-06-19,1348.2,1380.0,1320.0,1338.55,16042.0
2025-06-18,1313.9,1365.0,1304.35,1347.0,18864.0
2025-06-17,1297.8,1335.7,1292.0,1319.15,12936.0
2025-06-16,1270.15,1310.95,1242.85,1303.05,9918.0
2025-06-13,1243.05,1285.45,1243.05,1279.1,7270.0
2025-06-12,1281.3,1300.45,1277.0,1293.4,11063.0
2025-06-11,1321.6,1322.55,1275.85,1281.3,4842.0
2025-06-10,1336.3,1357.3,1312.9,1321.6,4852.0
2025-06-09,1342.05,1386.0,1327.8,1356.2,28080.0
2025-06-06,1200.65,1391.5,1192.5,1359.0,177059.0
2025-06-05,1187.1,1200.0,1182.5,1186.3,3881.0
2025-06-04,1175.05,1197.5,1175.05,1189.3,1496.0
2025-06-03,1206.85,1218.0,1182.5,1190.3,15530.0
2025-06-02,1161.2,1205.0,1161.2,1199.55,5641.0
2025-05-30,1205.95,1205.95,1156.45,1185.4,16902.0
2025-05-29,1173.0,1212.25,1173.0,1180.85,38873.0
2025-05-28,1151.9,1182.0,1151.9,1178.1,3154.0
2025-05-27,1175.3,1179.75,1160.7,1176.2,1813.0
2025-05-26,1160.75,1178.3,1157.15,1165.9,7797.0
2025-05-23,1183.85,1190.0,1165.0,1169.15,8391.0
2025-05-22,1145.7,1180.0,1145.7,1167.3,11483.0
2025-05-21,1169.95,1185.7,1150.1,1160.6,14337.0
2025-05-20,1149.0,1160.0,1134.6,1157.4,7138.0
2025-05-19,1131.05,1162.0,1125.0,1154.8,6809.0
2025-05-16,1164.75,1164.75,1127.35,1142.75,24447.0
2025-05-15,1169.6,1169.6,1121.55,1125.0,6790.0
2025-05-14,1117.05,1180.45,1117.05,1169.55,3634.0
2025-05-13,1125.05,1145.0,1112.15,1141.6,3028.0
2025-05-12,1085.05,1130.0,1085.05,1122.5,6258.0
2025-05-09,1065.7,1107.95,1065.7,1081.8,4794.0
2025-05-08,1134.85,1134.85,1104.1,1110.3,3099.0
2025-05-07,1129.95,1130.45,1084.65,1124.4,5061.0
2025-05-06,1071.85,1115.0,1071.85,1111.95,3787.0
2025-05-05,1067.8,1095.2,1049.9,1087.2,10322.0
2025-05-02,1062.25,1087.15,1057.05,1067.8,2191.0
